Frame,Timestamp_sec,YOLO_Inference_ms,YOLO_Objects,YOLO_Speed_objs_per_ms,MP_Inference_ms,MP_Objects,MP_Speed_objs_per_ms
1625,54.22083333333333,189.39805030822754,9,0.047518969,189.48626518249512,12,0.063329128
1630,54.38766666666667,188.68589401245117,9,0.047698319,188.77291679382324,12,0.063568441
1635,54.554500000000004,185.06789207458496,10,0.054034224,185.1520538330078,8,0.04320773
1640,54.721333333333334,188.82274627685547,10,0.052959721,189.25189971923828,11,0.058123590919398324
1645,54.88816666666667,195.50108909606934,12,0.061380732,195.5862045288086,11,0.056241185448126896
1650,55.055,189.1651153564453,13,0.068723031,189.28003311157227,11,0.058114952
1655,55.221833333333336,181.12683296203613,11,0.060730924,181.2119483947754,11,0.060702399
1660,55.388666666666666,187.46495246887207,15,0.080014956,187.55698204040527,13,0.069312269
1665,55.5555,184.15307998657227,15,0.081453973,184.24129486083984,12,0.065131978
1670,55.72233333333333,188.88497352600098,15,0.079413411,188.97199630737305,15,0.07937684
1675,55.88916666666667,185.08291244506836,17,0.091850727,185.17184257507324,16,0.086406226
1680,56.056000000000004,188.50398063659668,22,0.11670841074922562,188.59219551086426,15,0.079536695
1685,56.222833333333334,191.71714782714844,16,0.08345628,191.8039321899414,13,0.067777547
1690,56.38966666666667,191.40100479125977,13,0.067920229,191.48707389831543,13,0.0678897
1695,56.5565,186.2051486968994,16,0.085926732,186.2928867340088,14,0.075150481
1700,56.723333333333336,184.52787399291992,14,0.075869297,184.6148968,11,0.059583491
1705,56.890166666666666,184.6468448638916,15,0.081236157,184.7379207611084,12,0.064956886
1710,57.057,189.72015380859375,13,0.068521977,189.80717658996582,12,0.063222056
1715,57.22383333333333,187.6380443572998,14,0.074611735,187.70480155944824,13,0.069257685
1720,57.39066666666667,185.8980655670166,14,0.07531009,185.9891414642334,9,0.048389922
1725,57.557500000000005,185.61410903930664,15,0.080812822,185.6989860534668,12,0.064620708
1730,57.724333333333334,187.94012069702148,13,0.069170968,188.02809715270996,12,0.063820249
1735,57.89116666666667,184.57388877868652,13,0.070432498,184.66567993164062,9,0.048736723
1740,58.058,183.99500846862793,16,0.086958881,184.0820313,10,0.054323607427055706
1745,58.224833333333336,186.78903579711914,18,0.096365399,186.8741512298584,11,0.058863143605504924
1750,58.391666666666666,182.91807174682617,19,0.10387163946434763,183.00795555114746,11,0.060106677
1755,58.5585,187.39914894104004,17,0.09071546,187.4868869781494,15,0.080005595
1760,58.72533333333333,187.81113624572754,13,0.069218473,187.90578842163086,11,0.058539974166829496
1765,58.89216666666667,196.55704498291016,14,0.071226142,196.64406776428223,11,0.055938631
1770,59.059000000000005,190.98496437072754,13,0.068068186,191.0719871520996,10,0.052336296
1775,59.225833333333334,194.56934928894043,15,0.077093335,194.66376304626465,13,0.066781818
1780,59.39266666666667,186.89393997192383,20,0.1070125655385322,186.9809627532959,12,0.064177657
1785,59.5595,188.17901611328125,16,0.085025421,188.26603889465332,10,0.053116324
1790,59.726333333333336,184.58199501037598,15,0.081264698,184.67092514038086,11,0.059565413
1795,59.893166666666666,184.35311317443848,14,0.075941218,184.43799018859863,10,0.054218764744586596
1800,60.06,185.90712547302246,17,0.09144351,185.99295616149902,10,0.053765476964175614
1805,60.22683333333333,189.2709732055664,20,0.10566860655531202,189.35775756835938,9,0.047529079957291644
1810,60.39366666666667,186.13100051879883,20,0.10745120342261333,186.21301651000977,7,0.037591357
1815,60.5605,185.90593338012695,14,0.075306903,186.02299690246582,8,0.043005436
1820,60.727333333333334,190.67788124084473,14,0.073422255,190.7649040222168,10,0.052420544
1825,60.89416666666667,187.90316581726074,16,0.085150242,187.9873275756836,9,0.047875568
1830,61.061,182.59716033935547,17,0.093101119,182.68513679504395,10,0.054738990677819004
1835,61.227833333333336,184.45396423339844,18,0.097585325,184.57484245300293,13,0.070432134
1840,61.394666666666666,181.98919296264648,19,0.10440180370435388,182.07979202270508,10,0.054920976616411196
1845,61.5615,190.11402130126953,18,0.094680023,190.2179718017578,10,0.052571268
1850,61.72833333333333,183.16221237182617,15,0.081894621,183.24804306030273,9,0.049113758
1855,61.89516666666667,184.3879222869873,12,0.065080184,184.47375297546387,8,0.043366602950090406
1860,62.062,183.02106857299805,13,0.071030074,183.1040382385254,9,0.049152384003000024
1865,62.228833333333334,183.11023712158203,13,0.070995484,183.1948757171631,9,0.049128011713030745
1870,62.39566666666667,194.6880817,16,0.08218274,194.77081298828125,6,0.030805436954052256
1875,62.5625,195.70016860961914,16,0.081757722,195.78790664672852,13,0.066398381
1880,62.72933333333334,191.0698413848877,11,0.057570571683480884,191.15710258483887,9,0.047081693
1885,62.896166666666666,187.06679344177246,15,0.080185263,187.1497631072998,8,0.042746514
1890,63.063,186.26093864440918,19,0.102007432,186.34605407714844,7,0.03756452
1895,63.22983333333333,183.93802642822266,14,0.076112592,184.0198040008545,5,0.027170989
1900,63.39666666666667,190.87791442871094,18,0.094301114,190.9649372,8,0.041892507163234345
1905,63.5635,185.13798713684082,18,0.09722478,185.2259635925293,10,0.053988111634277004
1910,63.730333333333334,185.1520538330078,17,0.091816427,185.23907661437988,11,0.059382718814233626
1915,63.89716666666667,187.52503395080566,19,0.10131980567983452,187.6089572906494,9,0.047972123132995884
1920,64.06400000000001,183.98594856262207,20,0.10870395351519321,184.0829849243164,15,0.081484989
1925,64.23083333333334,186.72776222229004,22,0.11781858111602121,186.84911727905273,13,0.069574854
1930,64.39766666666667,185.10079383850098,22,0.11885416341971408,185.18900871276855,14,0.075598439
1935,64.5645,183.5479736328125,20,0.10896333859838724,183.63690376281738,15,0.081682928
1940,64.73133333333334,186.2049102783203,23,0.12351983610755442,186.4030361175537,15,0.080470792
1945,64.89816666666667,185.61720848083496,18,0.096973767,185.70613861083984,14,0.075387923
1950,65.065,181.5469264984131,22,0.12118079013688124,181.63681030273438,16,0.088087871
1955,65.23183333333334,181.02192878723145,19,0.10495965945834174,181.11324310302734,14,0.077299704
1960,65.39866666666667,185.9912872314453,19,0.10215532288002625,186.0828399658203,15,0.08060926
1965,65.5655,182.7831268310547,20,0.10941929020880509,182.88683891296387,14,0.076550068
1970,65.73233333333333,181.81133270263672,18,0.099003729,181.8990707397461,15,0.082463313
1975,65.89916666666667,181.18810653686523,22,0.12142077325325873,181.28108978271484,17,0.093777018
1980,66.066,193.18819046020508,18,0.093173397,193.27616691589355,12,0.062087324
1985,66.23283333333333,184.8902702331543,21,0.11358088218227022,184.9808692932129,14,0.075683502
1990,66.39966666666666,188.08794021606445,23,0.12228322546133974,188.17687034606934,15,0.079712241
1995,66.5665,185.8661175,20,0.10760433516038785,185.9571933746338,16,0.086041307
2000,66.73333333333333,192.8858757019043,19,0.098503843,192.9769515991211,15,0.07772949
2005,66.90016666666666,183.8228702545166,21,0.1142404096450236,183.91084671020508,13,0.070686424
2010,67.06700000000001,183.6380958557129,17,0.092573384,183.72607231140137,13,0.070757513
2015,67.23383333333334,184.91601943969727,18,0.097341485,185.00614166259766,13,0.070267938
2020,67.40066666666667,182.87205696105957,19,0.10389777594094556,182.96217918395996,16,0.087449767
2025,67.5675,189.15772438049316,16,0.084585496,189.24593925476074,14,0.073977809
2030,67.73433333333334,181.5500259399414,16,0.088129979,181.63585662841797,12,0.06606625
2035,67.90116666666667,185.6379508972168,17,0.091576102,185.72497367858887,11,0.059227361
2040,68.068,187.33906745910645,13,0.069392894,187.4251365661621,10,0.053354636
2045,68.23483333333334,188.54188919067383,16,0.084861778,188.6279582977295,9,0.047712969388103335
2050,68.40166666666667,187.48021125793457,14,0.074674548,187.57295608520508,11,0.058643848
2055,68.5685,184.3421459197998,17,0.092219823,184.42916870117188,10,0.054221358098744496
2060,68.73533333333333,190.05990028381348,14,0.073660988,190.1409626,10,0.05259256
2065,68.90216666666667,189.74637985229492,14,0.073782699,189.8350715637207,11,0.057945036
2070,69.069,187.00599670410156,14,0.074863909,187.09182739257812,10,0.053449689
2075,69.23583333333333,184.33213233947754,16,0.086799842,184.4170093536377,9,0.04880244
2080,69.40266666666666,191.98298454284668,16,0.083340719,192.07024574279785,12,0.062477141910201206
2085,69.5695,188.25387954711914,15,0.079679633,188.3411407470703,14,0.074333202
2090,69.73633333333333,185.81676483154297,16,0.086106332,185.90378761291504,11,0.059170392068094754
2095,69.90316666666666,195.5401897,17,0.086938649,195.62792778015137,13,0.06645268
2100,70.07000000000001,190.29879570007324,20,0.1050978800282145,190.38105010986328,14,0.073536731
2105,70.23683333333334,185.05096435546875,20,0.10807833436404865,185.13917922973633,13,0.070217444
2110,70.40366666666667,192.3980712890625,22,0.11434626060750258,192.48628616333008,12,0.062342104
2115,70.5705,186.84077262878418,21,0.11239516784552622,186.93208694458008,16,0.085592582
2120,70.73733333333334,225.8758544921875,20,0.088544214,226.0730266571045,15,0.066350242
2125,70.90416666666667,282.60111808776855,18,0.063694016,282.72104263305664,11,0.03890761
2130,71.071,225.11887550354004,18,0.079957755,225.20112991333008,12,0.053285701
2135,71.23783333333334,205.2438259124756,20,0.097445075,205.47723770141602,11,0.053533910242575714
2140,71.40466666666667,193.56203079223633,19,0.098159747,193.6480999,11,0.056804068853351125
2145,71.5715,195.94407081604004,22,0.11227693651753545,196.0458755493164,12,0.061210163
2150,71.73833333333333,200.19793510437012,18,0.089911017,200.29377937316895,13,0.064904662
2155,71.90516666666667,193.94373893737793,18,0.092810421,194.07272338867188,13,0.066985199
2160,72.072,195.6198215484619,17,0.086903259,195.7240104675293,14,0.071529293
2165,72.23883333333333,191.67590141296387,18,0.093908519,191.78104400634766,17,0.088642754
2170,72.40566666666666,196.13194465637207,17,0.086676344,196.21896743774414,16,0.081541556
2175,72.5725,193.27688217163086,20,0.10347849041894155,193.3760643005371,14,0.072397792
2180,72.73933333333333,187.28995323181152,21,0.11212560864921564,187.3910427093506,17,0.090719384
2185,72.90616666666666,188.99011611938477,19,0.10053435804017248,189.11004066467285,15,0.079318898
2190,73.07300000000001,189.37182426452637,24,0.12673479855416772,189.8038387298584,18,0.094834752
2195,73.23983333333334,185.75119972229004,20,0.10767090619011496,185.83202362060547,15,0.080718058
2200,73.40666666666667,188.42196464538574,19,0.10083750074338953,188.51089477539062,14,0.074266265
2205,73.5735,195.00112533569336,16,0.082050809,195.3892707824707,14,0.071651836
2210,73.74033333333334,191.70093536376953,18,0.093896255,191.8027400970459,12,0.062564278
2215,73.90716666666667,214.2488956451416,17,0.079346967,214.33687210083008,9,0.041989975
2220,74.074,212.57805824279785,16,0.07526647,212.66913414001465,11,0.051723537806656734
2225,74.24083333333334,194.6868896484375,16,0.082183243,194.78082656860352,11,0.056473731
2230,74.40766666666667,261.4431381225586,20,0.07649847,261.54589653015137,13,0.049704469358789354
2235,74.5745,200.32286643981934,20,0.099838827,200.44589042663574,15,0.074833163
2240,74.74133333333333,189.56995010375977,26,0.1371525391327533,189.66102600097656,15,0.079088468
2245,74.90816666666667,190.5679702758789,24,0.12593931690228952,190.66405296325684,18,0.094406889
2250,75.075,193.62425804138184,18,0.092963558,193.71509552001953,16,0.082595525
2255,75.24183333333333,190.44208526611328,20,0.10501880386393113,190.5510425567627,13,0.06822319
2260,75.40866666666666,194.36311721801758,18,0.092610163,194.7648525238037,12,0.061612759
2265,75.5755,190.35100936889648,14,0.073548336,190.65403938293457,10,0.052451026
2270,75.74233333333333,190.80018997192383,15,0.078616274,190.90008735656738,5,0.026191711429973785
2275,75.90916666666666,193.60017776489258,9,0.046487561,193.7081813812256,9,0.046461641
2280,76.07600000000001,196.91085815429688,15,0.076176602,197.00884819030762,13,0.065986884
2285,76.24283333333334,202.75592803955078,16,0.078912613,202.85534858703613,14,0.069014695
2290,76.40966666666667,203.51910591125488,14,0.06878961,203.60565185546875,13,0.063848915
2295,76.5765,198.71902465820312,13,0.065419001,198.86326789855957,14,0.07040013
2300,76.74333333333334,188.53092193603516,15,0.079562545,188.62199783325195,15,0.079524129
2305,76.91016666666667,193.54486465454102,13,0.067167889,193.64213943481445,11,0.056805817
2310,77.077,189.44597244262695,15,0.079178247,189.53394889831543,10,0.052760996
2315,77.24383333333334,191.26129150390625,13,0.067969843,191.35808944702148,11,0.057483852
2320,77.41066666666667,189.41307067871094,12,0.0633536,189.4972324371338,9,0.047494097
2325,77.5775,201.11680030822754,11,0.054694585,201.20596885681152,9,0.044730283
2330,77.74433333333333,191.87498092651367,13,0.06775245,191.9882297515869,9,0.046877874
2335,77.91116666666667,185.61792373657227,14,0.075423751,185.70494651794434,11,0.059233748
2340,78.078,192.79098510742188,14,0.072617503,192.88015365600586,14,0.072583932
2345,78.24483333333333,200.44612884521484,14,0.069844202,200.54006576538086,14,0.069811486
2350,78.41166666666666,197.19982147216797,18,0.091277973,197.45492935180664,15,0.075966703
2355,78.5785,207.5979709625244,13,0.062621036,207.7808380126953,15,0.07219145
2360,78.74533333333333,335.22605895996094,15,0.044745925,335.3900909423828,13,0.038760835072593994
2365,78.91216666666666,235.1210117340088,16,0.068050064,235.2309226989746,12,0.051013701
2370,79.07900000000001,290.87209701538086,16,0.055006995,290.9870147705078,15,0.051548692
2375,79.24583333333334,193.38631629943848,18,0.09307794,193.57895851135254,13,0.067156059
2380,79.41266666666667,196.0890293121338,15,0.076495865,196.17819786071777,10,0.050974064
2385,79.5795,194.38791275024414,11,0.056587881,194.47898864746094,7,0.035993605523572274
2390,79.74633333333334,260.9820365905762,14,0.053643538777203056,261.0759735107422,9,0.034472724084775606
2395,79.91316666666667,265.84792137145996,18,0.067707883,265.9468650817871,13,0.048881945
2400,80.08,195.09005546569824,14,0.071761731,195.20115852355957,11,0.056352124563197034
2405,80.24683333333333,196.32816314697266,14,0.071309178,196.43712043762207,13,0.066178938
2410,80.41366666666667,195.41597366333008,16,0.081876623,195.5239772796631,12,0.061373547
2415,80.5805,198.08697700500488,20,0.1009657489976975,198.20070266723633,15,0.075680862
2420,80.74733333333333,198.6229419708252,17,0.085589307,198.84395599365234,11,0.05531976
2425,80.91416666666667,299.42798614501953,19,0.063454323,300.13108253479004,11,0.036650652
2430,81.081,211.3511562347412,16,0.075703395,211.46106719970703,10,0.047290028998840945
2435,81.24783333333333,876.1148452758789,15,0.017121043,876.2969970703125,8,0.009129325
2440,81.41466666666666,496.6881275177002,15,0.030200037345296627,496.83308601379395,8,0.016101987217046754
2445,81.5815,275.41303634643555,17,0.061725473222030425,275.50697326660156,11,0.039926394
2450,81.74833333333333,197.78704643249512,17,0.085951028,197.89791107177734,11,0.055584215
2455,81.91516666666666,192.54398345947266,15,0.077904278,192.65484809875488,12,0.062287558
2460,82.08200000000001,292.71435737609863,14,0.047828197173163875,292.80614852905273,12,0.040982746
2465,82.24883333333334,250.78105926513672,16,0.063800672,250.93698501586914,10,0.039850642181612266
2470,82.41566666666667,217.5748348236084,16,0.073537916,217.71597862243652,10,0.045931401
2475,82.5825,210.7861042022705,15,0.071162186,211.19308471679688,9,0.042615031699871755
2480,82.74933333333334,195.7380771636963,22,0.11239509613452134,195.83892822265625,10,0.051062370953289964
2485,82.91616666666667,219.33674812316895,19,0.086624791,219.4521427154541,9,0.041011219524384294
2490,83.083,246.50979042053223,21,0.085189314,246.73795700073242,11,0.044581709817623834
2495,83.24983333333333,202.76594161987305,23,0.11343127852861151,203.1710147857666,10,0.049219619
2500,83.41666666666667,196.3479518890381,18,0.091673989,196.43187522888184,9,0.045817411199242625
2505,83.5835,204.4060230255127,19,0.092952251,204.49590682983398,11,0.053790808
2510,83.75033333333333,192.9302215576172,17,0.088114759,193.0692195892334,11,0.056974385
2515,83.91716666666667,194.1530704498291,17,0.087559779,194.26703453063965,12,0.061770644870307985
2520,84.084,195.42503356933594,14,0.071638724,195.52016258239746,11,0.056260182
2525,84.25083333333333,200.43206214904785,18,0.089805991,200.51288604736328,11,0.054859317
2530,84.41766666666666,205.09004592895508,16,0.078014513,205.16681671142578,12,0.058488991
2535,84.5845,194.57674026489258,15,0.077090406,194.66114044189453,12,0.061645586
2540,84.75133333333333,194.9918270111084,16,0.082054721,195.098877,12,0.061507273580478646
2545,84.91816666666666,204.73599433898926,15,0.073265085,204.87284660339355,10,0.048810763
2550,85.08500000000001,264.0519142150879,15,0.056807011,264.15014266967773,13,0.049214434899081706
2555,85.25183333333334,194.9920654296875,13,0.066669379,195.09196281433105,9,0.04613209
2560,85.41866666666667,293.6720848083496,14,0.047672219,293.7600612640381,11,0.037445526
2565,85.5855,191.3280487060547,18,0.094079254,191.43104553222656,13,0.06790957
2570,85.75233333333334,187.1950626373291,18,0.096156382,187.25991249084473,12,0.064082055
2575,85.91916666666667,193.76802444458008,15,0.077412153,193.86792182922363,15,0.077372264
2580,86.086,197.80898094177246,15,0.075830733,197.9360580444336,13,0.065677776
2585,86.25283333333333,193.8459873199463,15,0.077381019,193.94516944885254,13,0.067029254
2590,86.41966666666667,192.5799847,13,0.067504419,192.66915321350098,13,0.067473178
2595,86.5865,190.98186492919922,13,0.06806929,191.07317924499512,13,0.06803676
2600,86.75333333333333,193.63093376159668,12,0.061973569,193.76301765441895,10,0.051609436
2605,86.92016666666667,189.22972679138184,13,0.068699565,189.31889533996582,12,0.063385115
2610,87.087,188.96913528442383,14,0.074086173,189.0699863433838,10,0.052890468
2615,87.25383333333333,190.08421897888184,12,0.063129912,190.1712417602539,11,0.057842605
2620,87.42066666666666,198.1489658355713,11,0.05551379,198.24481010437012,11,0.055486951
2625,87.5875,194.13304328918457,12,0.061813279,194.25630569458008,11,0.056626218
2630,87.75433333333334,194.92197036743164,12,0.061563096,195.01066207885742,11,0.056407172216829234
2635,87.92116666666666,191.75481796264648,12,0.062579914,191.85185432434082,9,0.046911196
2640,88.08800000000001,197.51501083374023,11,0.055691969706845895,197.61109352111816,11,0.055664891094914466
2645,88.25483333333334,192.00515747070312,11,0.057290128,192.08335876464844,12,0.062472876761297626
2650,88.42166666666667,187.1020793914795,12,0.064136112,187.1969699859619,13,0.069445568
2655,88.5885,191.74623489379883,12,0.062582715,191.83826446533203,12,0.062552693
2660,88.75533333333334,211.60387992858887,12,0.056709735,212.0668888092041,12,0.05658592
2665,88.92216666666667,190.4592514038086,12,0.063005603,190.55986404418945,12,0.062972337
2670,89.089,197.5259780883789,14,0.070876753,197.63708114624023,12,0.060717350865552806
2675,89.25583333333333,257.11703300476074,12,0.046671353740216075,257.20906257629395,11,0.042766766807593164
2680,89.42266666666667,196.0148811340332,13,0.066321495,196.11382484436035,9,0.045891716
2685,89.5895,203.73201370239258,13,0.063809314,203.82380485534668,10,0.049061982760536624
2690,89.75633333333333,196.7642307281494,13,0.066068919,196.86293601989746,11,0.055876439833693226
2695,89.92316666666667,196.6850757598877,13,0.066095508,196.80261611938477,12,0.060974799
2700,90.09,189.70489501953125,14,0.073798834,189.79620933532715,12,0.06322571
2705,90.25683333333333,195.17803192138672,15,0.076852911,195.25671005249023,15,0.076821944
2710,90.42366666666666,221.56405448913574,11,0.049647042,221.66800498962402,15,0.067668764
2715,90.5905,249.82285499572754,12,0.048034036,249.94897842407227,9,0.036007348606683566
2720,90.75733333333334,208.9231014251709,14,0.067010301,209.0282440185547,14,0.066976595
2725,90.92416666666666,198.86183738708496,15,0.075429254,198.9738941192627,14,0.070360989
2730,91.09100000000001,205.70015907287598,14,0.068060229,205.80101013183594,12,0.058308752
2735,91.25783333333334,197.24011421203613,13,0.065909514,197.36599922180176,12,0.060800746062214535
2740,91.42466666666667,192.5671100616455,13,0.067508932,192.94381141662598,14,0.072559985
2745,91.5915,305.1571846008301,15,0.049154995382531125,305.2530288696289,13,0.04258762
2750,91.75833333333334,223.38199615478516,11,0.049243002,223.4809398651123,14,0.062645163
2755,91.92516666666667,204.79106903076172,19,0.092777483,204.90598678588867,17,0.082964877
2760,92.092,206.82597160339355,17,0.082194706,207.02528953552246,16,0.077285244
2765,92.25883333333333,196.71392440795898,16,0.081336388,197.0663070678711,16,0.081190947
2770,92.42566666666667,203.03583145141602,13,0.064028107,203.20606231689453,13,0.063974469
2775,92.5925,203.92203330993652,12,0.058846019751879725,204.03218269348145,15,0.073517814
2780,92.75933333333333,208.2502841949463,13,0.062424884797902605,208.7259292602539,16,0.076655546
2785,92.92616666666667,208.30893516540527,17,0.081609557,208.39500427246094,13,0.062381534
2790,93.093,214.7231101989746,19,0.088486051,214.86783027648926,12,0.055848286
2795,93.25983333333333,210.77299118041992,21,0.099633259,210.8762264251709,12,0.056905418896322016
2800,93.42666666666666,208.03213119506836,15,0.072104246,208.14204216003418,13,0.062457348
2805,93.5935,231.3709259033203,14,0.060508899,231.46510124206543,14,0.06048428
2810,93.76033333333334,206.95900917053223,18,0.086973745,207.12590217590332,13,0.062763758
2815,93.92716666666666,203.0017375946045,19,0.093595258,203.0930519104004,12,0.059086216328533496
2820,94.09400000000001,193.71891021728516,18,0.092918136,193.80474090576172,11,0.056758157455749705
2825,94.26083333333334,187.9570484161377,14,0.074485102,188.0488395690918,12,0.06381321
2830,94.42766666666667,217.46087074279785,18,0.082773512,217.53978729248047,13,0.059759183
2835,94.5945,187.02101707458496,19,0.10159285997478401,187.1337891,11,0.058781474
2840,94.76133333333334,191.57099723815918,19,0.09917994,191.6520595550537,10,0.05217789
2845,94.92816666666667,189.69082832336426,15,0.079076042,189.77880477905273,12,0.063231508
2850,95.095,191.4999485015869,15,0.078329003,191.59698486328125,12,0.062631466
2855,95.26183333333333,190.04487991333008,16,0.08419064,190.12904167175293,13,0.068374615
2860,95.42866666666667,192.6879883,15,0.077846056,192.7778720855713,13,0.067435126
2865,95.5955,198.46296310424805,13,0.065503406,198.55403900146484,12,0.060436947343647185
2870,95.76233333333333,202.3751735687256,11,0.054354493221790645,202.47387886047363,10,0.049389086909779015
2875,95.92916666666667,193.56179237365723,8,0.041330471,193.6650276184082,10,0.051635549
2880,96.096,205.0008773803711,13,0.063414363,205.21020889282227,12,0.058476623
2885,96.26283333333333,195.73402404785156,11,0.056198712,195.8296298980713,14,0.071490714
2890,96.42966666666666,197.1268653869629,10,0.050728752675947314,197.2208023071289,11,0.055775049
2895,96.5965,191.1449432373047,11,0.057547951903407675,191.23601913452148,11,0.057520545
2900,96.76333333333334,196.5351104736328,9,0.045793344396890555,196.6242790222168,12,0.061030103
2905,96.93016666666666,192.06976890563965,10,0.052064414181248984,192.15989112854004,12,0.062447995
2910,97.09700000000001,194.5202350616455,10,0.051408533394126814,194.6120262145996,13,0.066799572
2915,97.26383333333334,191.88213348388672,11,0.057326858943455114,191.9841766357422,14,0.072922676
2920,97.43066666666667,188.93194198608398,11,0.058222023678824085,189.02111053466797,13,0.068775387
2925,97.5975,190.66309928894043,14,0.073427947,190.75584411621094,14,0.073392247
2930,97.76433333333334,188.39192390441895,12,0.063696998,188.48586082458496,12,0.063665253
2935,97.93116666666667,186.71584129333496,13,0.069624516,186.80691719055176,14,0.074943692
2940,98.098,188.51304054260254,9,0.047742055,188.60816955566406,15,0.079529959
2945,98.26483333333333,199.96881484985352,9,0.045007018,200.06394386291504,14,0.069977627
2950,98.43166666666667,190.86885452270508,12,0.062870394,191.31708145141602,14,0.073176947
2955,98.5985,188.7381076812744,12,0.063580165,188.8277530670166,14,0.074141644
2960,98.76533333333333,190.34504890441895,14,0.073550639,190.43588638305664,14,0.073515556
2965,98.93216666666667,189.7888184,15,0.079035215,189.88275527954102,15,0.078996115
2970,99.099,190.50979614257812,12,0.062988887,190.59514999389648,14,0.073454125
2975,99.26583333333333,191.03407859802246,15,0.078520022,191.12610816955566,13,0.068017918
2980,99.43266666666666,189.1927719116211,12,0.06342737,189.3479824066162,15,0.079219223
2985,99.5995,197.09014892578125,13,0.065959664,197.18289375305176,12,0.060857206077057475
2990,99.76633333333334,198.32777976989746,15,0.07563237,198.4238624572754,10,0.050397164
2995,99.93316666666666,192.51418113708496,13,0.067527493,192.67988204956055,12,0.062279465154091156
3000,100.10000000000001,193.2990550994873,14,0.072426634,193.3901309967041,12,0.062050736
3005,100.26683333333334,229.3698787689209,13,0.056677015,229.5229434967041,12,0.052282355
3010,100.43366666666667,194.4429874420166,12,0.061714748152480584,194.53191757202148,14,0.071967625
3015,100.6005,186.24305725097656,14,0.075170587,186.33127212524414,11,0.059034642
3020,100.76733333333334,191.32590293884277,15,0.078400257,191.41626358032227,12,0.062690598
3025,100.93416666666667,192.3820972442627,17,0.088365811,192.47007369995117,10,0.051956129115372895
3030,101.101,188.78912925720215,17,0.090047558,188.87782096862793,12,0.063533134
3035,101.26783333333333,191.4541721343994,13,0.067901367,191.88880920410156,14,0.072958919
3040,101.43466666666667,189.37325477600098,11,0.058086344,189.46003913879395,10,0.052781579
3045,101.6015,191.15018844604492,8,0.041851907,191.2982464,8,0.041819516
3050,101.76833333333333,194.42296028137207,10,0.051434254,194.69594955444336,8,0.041089709
3055,101.93516666666667,190.33002853393555,15,0.078810475,190.41895866394043,11,0.057767357185338215
3060,102.102,203.4280300140381,12,0.058988921040880694,203.67813110351562,12,0.058916487
3065,102.26883333333333,195.42193412780762,12,0.061405594,195.88708877563477,10,0.051049816823066904
3070,102.43566666666666,194.54503059387207,10,0.051401981173581246,194.63491439819336,11,0.056516068
3075,102.6025,190.69314002990723,10,0.052440271,191.2372112,10,0.052291078
3080,102.76933333333334,201.16376876831055,12,0.059652889,201.25198364257812,10,0.049688951
3085,102.93616666666667,197.23272323608398,13,0.065911984,197.32403755187988,11,0.055745869263940595
3090,103.10300000000001,192.5041675567627,10,0.051946927,192.96884536743164,11,0.05700402
3095,103.26983333333334,189.59808349609375,12,0.063291779,189.68486785888672,12,0.063262822
3100,103.43666666666667,190.6440258026123,10,0.052453781,190.7331943511963,10,0.052429259
3105,103.6035,195.82486152648926,12,0.061279247,195.9066390991211,11,0.056149195
3110,103.77033333333334,185.64987182617188,11,0.05925132,185.74285507202148,11,0.059221658866688405
3115,103.93716666666667,191.65301322937012,11,0.057395393,191.7419434,9,0.046938086901161864
3120,104.104,200.45113563537598,12,0.059864963907354476,200.55603981018066,9,0.044875238
3125,104.27083333333333,228.20305824279785,13,0.056966809,228.29294204711914,10,0.043803369085041725
3130,104.43766666666667,202.5320529937744,13,0.064187371,202.6660442352295,12,0.059210708
3135,104.6045,291.92495346069336,13,0.044531993054682126,293.3502197265625,12,0.040906736020806245
3140,104.77133333333333,199.25236701965332,10,0.05018761,199.5851993560791,10,0.050103916
3145,104.93816666666667,199.87082481384277,14,0.070045241,200.03104209899902,10,0.049992240679578206
3150,105.105,209.0456485748291,12,0.05740373,209.1689109802246,10,0.047808252
3155,105.27183333333333,319.14782524108887,13,0.040733475,319.29612159729004,11,0.034450779
3160,105.43866666666666,230.76915740966797,12,0.052000017,231.10699653625488,10,0.043270001
3165,105.6055,204.2520046234131,13,0.063646866,204.38385009765625,10,0.048927545
3170,105.77233333333334,211.78603172302246,13,0.061382707,211.90929412841797,11,0.051909002
3175,105.93916666666667,199.4178295135498,13,0.065189758,199.5379925,9,0.045104192380900035
3180,106.10600000000001,199.63598251342773,11,0.055100287340535556,199.89991188049316,10,0.050025034558185966
3185,106.27283333333334,194.5209503173828,14,0.071971682,194.6580410003662,12,0.061646567
3190,106.43966666666667,194.87500190734863,13,0.066709428,194.97418403625488,10,0.051288841
3195,106.6065,193.84121894836426,14,0.072224061,193.9682960510254,9,0.046399335
3200,106.77333333333334,198.20404052734375,11,0.055498364,198.78506660461426,11,0.055336149
3205,106.94016666666667,190.4449462890625,13,0.068261197,190.88292121887207,11,0.057626947082327344
3210,107.107,193.14932823181152,11,0.056950755,193.45808029174805,9,0.046521706
3215,107.27383333333333,190.78302383422852,13,0.068140235,190.9029483795166,10,0.052382637800438364
3220,107.44066666666667,194.72622871398926,13,0.066760395,194.81492042541504,11,0.056463847717512755
3225,107.6075,194.23818588256836,11,0.056631500907089044,194.3371295928955,9,0.046311274
